,device,hidden_size,index_in_row,losses,n_batches,time,time_delta,time_delta_seconds,time_last
97,GPU,256,,5.204569339752197,25,2019-06-24 17:40:14.389079,,,
98,GPU,256,,5.20455265045166,25,2019-06-24 17:40:22.411786,,,
99,GPU,256,,5.204536437988281,25,2019-06-24 17:40:30.245622,,,
0,GPU,1024,,5.545366287231445,25,2019-06-24 17:40:39.803406,,,
1,GPU,1024,,5.543587684631348,25,2019-06-24 17:40:47.941694,,,
2,GPU,1024,,5.541156768798828,25,2019-06-24 17:40:55.995324,,,
3,GPU,1024,,5.536663055419922,25,2019-06-24 17:41:04.157374,,,
4,GPU,1024,,5.524963855743408,25,2019-06-24 17:41:12.164528,,,
5,GPU,1024,,5.4370880126953125,25,2019-06-24 17:41:19.913752,,,
6,GPU,1024,,5.598405838012695,25,2019-06-24 17:41:27.909806,,,
7,GPU,1024,,5.415102005004883,25,2019-06-24 17:41:35.784715,,,
8,GPU,1024,,5.26845645904541,25,2019-06-24 17:41:43.991803,,,
9,GPU,1024,,5.237518310546875,25,2019-06-24 17:41:52.034821,,,
10,GPU,1024,,5.243656158447266,25,2019-06-24 17:42:00.098358,,,
11,GPU,1024,,5.242247104644775,25,2019-06-24 17:42:08.034062,,,
12,GPU,1024,,5.239391326904297,25,2019-06-24 17:42:15.878694,,,
13,GPU,1024,,5.241514205932617,25,2019-06-24 17:42:23.893967,,,
14,GPU,1024,,5.24119234085083,25,2019-06-24 17:42:31.652496,,,
15,GPU,1024,,5.235337734222412,25,2019-06-24 17:42:39.599752,,,
16,GPU,1024,,5.229119777679443,25,2019-06-24 17:42:47.567654,,,
17,GPU,1024,,5.225581645965576,25,2019-06-24 17:42:55.679461,,,
18,GPU,1024,,5.22355842590332,25,2019-06-24 17:43:03.443765,,,
19,GPU,1024,,5.221457481384277,25,2019-06-24 17:43:11.320380,,,
20,GPU,1024,,5.218999862670898,25,2019-06-24 17:43:19.498294,,,
21,GPU,1024,,5.216866493225098,25,2019-06-24 17:43:27.538654,,,
22,GPU,1024,,5.215642929077148,25,2019-06-24 17:43:35.624204,,,
23,GPU,1024,,5.2149658203125,25,2019-06-24 17:43:43.484705,,,
24,GPU,1024,,5.213987350463867,25,2019-06-24 17:43:51.325780,,,
25,GPU,1024,,5.212401390075684,25,2019-06-24 17:43:59.451566,,,
26,GPU,1024,,5.210761070251465,25,2019-06-24 17:44:07.435482,,,
27,GPU,1024,,5.209714889526367,25,2019-06-24 17:44:15.624460,,,
28,GPU,1024,,5.209356307983398,25,2019-06-24 17:44:23.826838,,,
29,GPU,1024,,5.209277629852295,25,2019-06-24 17:44:31.935274,,,
30,GPU,1024,,5.20906925201416,25,2019-06-24 17:44:39.939701,,,
31,GPU,1024,,5.208621978759766,25,2019-06-24 17:44:47.679504,,,
32,GPU,1024,,5.208164215087891,25,2019-06-24 17:44:55.771281,,,
33,GPU,1024,,5.207894325256348,25,2019-06-24 17:45:03.686535,,,
34,GPU,1024,,5.207715034484863,25,2019-06-24 17:45:11.903800,,,
35,GPU,1024,,5.207406044006348,25,2019-06-24 17:45:20.105668,,,
36,GPU,1024,,5.206963539123535,25,2019-06-24 17:45:28.215690,,,
37,GPU,1024,,5.2066121101379395,25,2019-06-24 17:45:35.989907,,,
38,GPU,1024,,5.206500053405762,25,2019-06-24 17:45:44.140833,,,
39,GPU,1024,,5.206541061401367,25,2019-06-24 17:45:52.029027,,,
40,GPU,1024,,5.2065558433532715,25,2019-06-24 17:45:59.933154,,,
41,GPU,1024,,5.206472396850586,25,2019-06-24 17:46:08.025085,,,
42,GPU,1024,,5.206356048583984,25,2019-06-24 17:46:16.065793,,,
43,GPU,1024,,5.206283092498779,25,2019-06-24 17:46:23.851516,,,
44,GPU,1024,,5.206229209899902,25,2019-06-24 17:46:31.661024,,,
45,GPU,1024,,5.206115245819092,25,2019-06-24 17:46:39.493184,,,
46,GPU,1024,,5.205931663513184,25,2019-06-24 17:46:47.402279,,,
47,GPU,1024,,5.205763816833496,25,2019-06-24 17:46:55.416163,,,
48,GPU,1024,,5.205686092376709,25,2019-06-24 17:47:03.502642,,,
49,GPU,1024,,5.205679893493652,25,2019-06-24 17:47:11.678886,,,
50,GPU,1024,,5.205671787261963,25,2019-06-24 17:47:19.573121,,,
51,GPU,1024,,5.205623626708984,25,2019-06-24 17:47:27.584570,,,
52,GPU,1024,,5.205563068389893,25,2019-06-24 17:47:35.616853,,,
53,GPU,1024,,5.205524444580078,25,2019-06-24 17:47:43.788728,,,
54,GPU,1024,,5.205494403839111,25,2019-06-24 17:47:51.952005,,,
55,GPU,1024,,5.205445766448975,25,2019-06-24 17:47:59.953422,,,
56,GPU,1024,,5.205379486083984,25,2019-06-24 17:48:07.823810,,,
57,GPU,1024,,5.205329418182373,25,2019-06-24 17:48:15.897341,,,
58,GPU,1024,,5.205306529998779,25,2019-06-24 17:48:24.109445,,,
59,GPU,1024,,5.205289840698242,25,2019-06-24 17:48:32.007972,,,
60,GPU,1024,,5.205257415771484,25,2019-06-24 17:48:40.100449,,,
61,GPU,1024,,5.2052154541015625,25,2019-06-24 17:48:48.085460,,,
62,GPU,1024,,5.205181121826172,25,2019-06-24 17:48:55.949551,,,
63,GPU,1024,,5.205156326293945,25,2019-06-24 17:49:03.868951,,,
64,GPU,1024,,5.205129623413086,25,2019-06-24 17:49:12.072179,,,
65,GPU,1024,,5.2050957679748535,25,2019-06-24 17:49:20.032831,,,
66,GPU,1024,,5.205051422119141,25,2019-06-24 17:49:28.152084,,,
67,GPU,1024,,5.205019474029541,25,2019-06-24 17:49:36.224871,,,
68,GPU,1024,,5.2049880027771,25,2019-06-24 17:49:44.197933,,,
69,GPU,1024,,5.204946041107178,25,2019-06-24 17:49:52.090466,,,
70,GPU,1024,,5.204899787902832,25,2019-06-24 17:50:00.062021,,,
71,GPU,1024,,5.204857349395752,25,2019-06-24 17:50:08.082150,,,
72,GPU,1024,,5.2048163414001465,25,2019-06-24 17:50:16.191785,,,
73,GPU,1024,,5.204768180847168,25,2019-06-24 17:50:24.157606,,,
74,GPU,1024,,5.204713821411133,25,2019-06-24 17:50:32.117972,,,
75,GPU,1024,,5.204658031463623,25,2019-06-24 17:50:40.238042,,,
76,GPU,1024,,5.20460319519043,25,2019-06-24 17:50:48.152983,,,
77,GPU,1024,,5.204545021057129,25,2019-06-24 17:50:56.236253,,,
78,GPU,1024,,5.20448112487793,25,2019-06-24 17:51:04.157728,,,
79,GPU,1024,,5.204415798187256,25,2019-06-24 17:51:11.962858,,,
80,GPU,1024,,5.204351425170898,25,2019-06-24 17:51:20.051477,,,
81,GPU,1024,,5.204286098480225,25,2019-06-24 17:51:28.235020,,,
82,GPU,1024,,5.204220771789551,25,2019-06-24 17:51:36.068928,,,
83,GPU,1024,,5.204154968261719,25,2019-06-24 17:51:44.007004,,,
84,GPU,1024,,5.204080104827881,25,2019-06-24 17:51:52.087762,,,
85,GPU,1024,,5.2040300369262695,25,2019-06-24 17:52:00.072074,,,
86,GPU,1024,,5.203965187072754,25,2019-06-24 17:52:07.813707,,,
87,GPU,1024,,5.203884601593018,25,2019-06-24 17:52:15.559152,,,
88,GPU,1024,,5.203821182250977,25,2019-06-24 17:52:23.555408,,,
89,GPU,1024,,5.203754425048828,25,2019-06-24 17:52:31.482901,,,
90,GPU,1024,,5.203680515289307,25,2019-06-24 17:52:39.199955,,,
91,GPU,1024,,5.203604698181152,25,2019-06-24 17:52:47.248284,,,
92,GPU,1024,,5.203522205352783,25,2019-06-24 17:52:55.430847,,,
93,GPU,1024,,5.203369140625,25,2019-06-24 17:53:03.426411,,,
94,GPU,1024,,5.203286170959473,25,2019-06-24 17:53:11.370754,,,
95,GPU,1024,,5.203159332275391,25,2019-06-24 17:53:19.313207,,,
96,GPU,1024,,5.2030744552612305,25,2019-06-24 17:53:27.397946,,,
97,GPU,1024,,5.2029337882995605,25,2019-06-24 17:53:35.405667,,,
98,GPU,1024,,5.202835559844971,25,2019-06-24 17:53:43.564649,,,
99,GPU,1024,,5.202710151672363,25,2019-06-24 17:53:51.747775,,,
0,GPU,2048,,5.544741153717041,25,2019-06-24 17:54:02.780889,,,
1,GPU,2048,,5.540882110595703,25,2019-06-24 17:54:11.454365,,,
2,GPU,2048,,5.5319929122924805,25,2019-06-24 17:54:20.118075,,,
3,GPU,2048,,5.382587432861328,25,2019-06-24 17:54:28.844655,,,
4,GPU,2048,,5.709684371948242,25,2019-06-24 17:54:37.519325,,,
5,GPU,2048,,5.383049488067627,25,2019-06-24 17:54:46.156593,,,
6,GPU,2048,,5.266237735748291,25,2019-06-24 17:54:54.826481,,,
7,GPU,2048,,5.2729010581970215,25,2019-06-24 17:55:03.595184,,,
8,GPU,2048,,5.302529811859131,25,2019-06-24 17:55:12.298699,,,
9,GPU,2048,,5.292632579803467,25,2019-06-24 17:55:20.968532,,,
10,GPU,2048,,5.265097618103027,25,2019-06-24 17:55:29.621757,,,
11,GPU,2048,,5.248650074005127,25,2019-06-24 17:55:38.323967,,,
12,GPU,2048,,5.241209983825684,25,2019-06-24 17:55:47.009603,,,
13,GPU,2048,,5.23176908493042,25,2019-06-24 17:55:55.747308,,,
14,GPU,2048,,5.221839904785156,25,2019-06-24 17:56:04.436400,,,
15,GPU,2048,,5.217198848724365,25,2019-06-24 17:56:13.218958,,,
16,GPU,2048,,5.217864513397217,25,2019-06-24 17:56:21.962688,,,
17,GPU,2048,,5.218807697296143,25,2019-06-24 17:56:30.653593,,,
18,GPU,2048,,5.217325210571289,25,2019-06-24 17:56:39.408359,,,
19,GPU,2048,,5.214388847351074,25,2019-06-24 17:56:48.136286,,,
20,GPU,2048,,5.212067604064941,25,2019-06-24 17:56:56.829706,,,
21,GPU,2048,,5.211410045623779,25,2019-06-24 17:57:05.565862,,,
22,GPU,2048,,5.211935520172119,25,2019-06-24 17:57:14.307730,,,
23,GPU,2048,,5.2123284339904785,25,2019-06-24 17:57:23.014952,,,
24,GPU,2048,,5.211669445037842,25,2019-06-24 17:57:31.709517,,,
25,GPU,2048,,5.210204124450684,25,2019-06-24 17:57:40.427493,,,
26,GPU,2048,,5.208964824676514,25,2019-06-24 17:57:49.097898,,,
27,GPU,2048,,6.498644828796387,25,2019-06-24 17:57:57.786602,,,
28,GPU,2048,,5.579146385192871,25,2019-06-24 17:58:06.504564,,,
29,GPU,2048,,5.212359428405762,25,2019-06-24 17:58:15.264098,,,
30,GPU,2048,,5.210254192352295,25,2019-06-24 17:58:24.036270,,,
31,GPU,2048,,5.208431243896484,25,2019-06-24 17:58:32.690515,,,
32,GPU,2048,,5.208098888397217,25,2019-06-24 17:58:41.372202,,,
33,GPU,2048,,5.207779884338379,25,2019-06-24 17:58:50.094498,,,
34,GPU,2048,,5.2075910568237305,25,2019-06-24 17:58:58.813404,,,
35,GPU,2048,,5.2075581550598145,25,2019-06-24 17:59:07.475480,,,
36,GPU,2048,,5.20709753036499,25,2019-06-24 17:59:16.181735,,,
37,GPU,2048,,5.2068376541137695,25,2019-06-24 17:59:24.897442,,,
38,GPU,2048,,5.206666469573975,25,2019-06-24 17:59:33.588605,,,
39,GPU,2048,,5.206532955169678,25,2019-06-24 17:59:42.374094,,,
40,GPU,2048,,5.206371784210205,25,2019-06-24 17:59:51.112697,,,
41,GPU,2048,,5.206356048583984,25,2019-06-24 17:59:59.817443,,,
42,GPU,2048,,5.206263065338135,25,2019-06-24 18:00:08.550876,,,
43,GPU,2048,,5.206143856048584,25,2019-06-24 18:00:17.246133,,,
44,GPU,2048,,5.206066131591797,25,2019-06-24 18:00:25.878920,,,
45,GPU,2048,,5.206026077270508,25,2019-06-24 18:00:34.616311,,,
46,GPU,2048,,5.2059526443481445,25,2019-06-24 18:00:43.308671,,,
47,GPU,2048,,5.205905914306641,25,2019-06-24 18:00:51.992625,,,
48,GPU,2048,,5.2058892250061035,25,2019-06-24 18:01:00.710338,,,
49,GPU,2048,,5.2058539390563965,25,2019-06-24 18:01:09.405014,,,
50,GPU,2048,,5.205835819244385,25,2019-06-24 18:01:18.105257,,,
51,GPU,2048,,5.205792427062988,25,2019-06-24 18:01:26.791556,,,
52,GPU,2048,,5.205758094787598,25,2019-06-24 18:01:35.518986,,,
53,GPU,2048,,5.205737590789795,25,2019-06-24 18:01:44.229384,,,
54,GPU,2048,,5.205713272094727,25,2019-06-24 18:01:52.950351,,,
55,GPU,2048,,5.205671787261963,25,2019-06-24 18:02:01.635912,,,
56,GPU,2048,,5.205636024475098,25,2019-06-24 18:02:10.327295,,,
57,GPU,2048,,5.205649375915527,25,2019-06-24 18:02:19.055548,,,
58,GPU,2048,,5.205649375915527,25,2019-06-24 18:02:27.778902,,,
59,GPU,2048,,5.205600738525391,25,2019-06-24 18:02:36.436892,,,
60,GPU,2048,,5.205522060394287,25,2019-06-24 18:02:45.147957,,,
61,GPU,2048,,5.205483436584473,25,2019-06-24 18:02:53.858860,,,
62,GPU,2048,,5.205481052398682,25,2019-06-24 18:03:02.640326,,,
63,GPU,2048,,5.205475807189941,25,2019-06-24 18:03:11.378335,,,
64,GPU,2048,,5.205461502075195,25,2019-06-24 18:03:20.128316,,,
65,GPU,2048,,5.205447673797607,25,2019-06-24 18:03:28.819863,,,
66,GPU,2048,,5.205425262451172,25,2019-06-24 18:03:37.519241,,,
67,GPU,2048,,5.20537805557251,25,2019-06-24 18:03:46.206028,,,
68,GPU,2048,,5.205327987670898,25,2019-06-24 18:03:54.912102,,,
69,GPU,2048,,5.205300807952881,25,2019-06-24 18:04:03.624451,,,
70,GPU,2048,,5.205298900604248,25,2019-06-24 18:04:12.339080,,,
71,GPU,2048,,5.20530366897583,25,2019-06-24 18:04:21.092246,,,
72,GPU,2048,,5.205289840698242,25,2019-06-24 18:04:29.795177,,,
73,GPU,2048,,5.205250263214111,25,2019-06-24 18:04:38.572683,,,
74,GPU,2048,,5.205194473266602,25,2019-06-24 18:04:47.276133,,,
75,GPU,2048,,5.205148220062256,25,2019-06-24 18:04:55.946032,,,
76,GPU,2048,,5.205118656158447,25,2019-06-24 18:05:04.687630,,,
77,GPU,2048,,5.205102920532227,25,2019-06-24 18:05:13.448775,,,
78,GPU,2048,,5.205092430114746,25,2019-06-24 18:05:22.131196,,,
79,GPU,2048,,5.205077171325684,25,2019-06-24 18:05:30.841442,,,
80,GPU,2048,,5.20505428314209,25,2019-06-24 18:05:39.560256,,,
81,GPU,2048,,5.205016613006592,25,2019-06-24 18:05:48.263013,,,
82,GPU,2048,,5.204967975616455,25,2019-06-24 18:05:57.032649,,,
83,GPU,2048,,5.2049055099487305,25,2019-06-24 18:06:05.767970,,,
84,GPU,2048,,5.204846382141113,25,2019-06-24 18:06:14.468480,,,
85,GPU,2048,,5.2047905921936035,25,2019-06-24 18:06:23.155621,,,
86,GPU,2048,,5.204745769500732,25,2019-06-24 18:06:31.866277,,,
87,GPU,2048,,5.204703330993652,25,2019-06-24 18:06:40.512210,,,
88,GPU,2048,,5.204662799835205,25,2019-06-24 18:06:49.158832,,,
89,GPU,2048,,5.204620838165283,25,2019-06-24 18:06:57.852214,,,
90,GPU,2048,,5.204568386077881,25,2019-06-24 18:07:06.571997,,,
91,GPU,2048,,5.204509258270264,25,2019-06-24 18:07:15.268869,,,
92,GPU,2048,,5.204436302185059,25,2019-06-24 18:07:23.951439,,,
93,GPU,2048,,5.204354763031006,25,2019-06-24 18:07:32.671726,,,
94,GPU,2048,,5.204276084899902,25,2019-06-24 18:07:41.348480,,,
95,GPU,2048,,5.2042436599731445,25,2019-06-24 18:07:50.017258,,,
96,GPU,2048,,5.2045063972473145,25,2019-06-24 18:07:58.703613,,,
97,GPU,2048,,5.205377101898193,25,2019-06-24 18:08:07.385538,,,
98,GPU,2048,,5.205552101135254,25,2019-06-24 18:08:16.076067,,,
99,GPU,2048,,5.203978538513184,25,2019-06-24 18:08:24.802394,,,
0,GPU,4048,,5.545226097106934,25,2019-06-24 18:08:47.872929,,,
1,GPU,4048,,5.533315658569336,25,2019-06-24 18:09:06.388571,,,
2,GPU,4048,,5.417827606201172,25,2019-06-24 18:09:24.928915,,,
3,GPU,4048,,5.523193836212158,25,2019-06-24 18:09:43.203160,,,
4,GPU,4048,,5.525906085968018,25,2019-06-24 18:10:01.648768,,,
5,GPU,4048,,5.5205230712890625,25,2019-06-24 18:10:20.043418,,,
6,GPU,4048,,5.508561134338379,25,2019-06-24 18:10:38.476014,,,
7,GPU,4048,,5.483638763427734,25,2019-06-24 18:10:56.993810,,,
8,GPU,4048,,5.413459300994873,25,2019-06-24 18:11:15.421823,,,
9,GPU,4048,,7.035416126251221,25,2019-06-24 18:11:33.921120,,,
10,GPU,4048,,5.360517501831055,25,2019-06-24 18:11:52.462826,,,
11,GPU,4048,,5.366504192352295,25,2019-06-24 18:12:10.749300,,,
12,GPU,4048,,5.480726718902588,25,2019-06-24 18:12:29.285293,,,
13,GPU,4048,,5.387872695922852,25,2019-06-24 18:12:47.814617,,,
14,GPU,4048,,5.404633045196533,25,2019-06-24 18:13:06.123019,,,
15,GPU,4048,,5.3831682205200195,25,2019-06-24 18:13:24.494822,,,
16,GPU,4048,,5.300159931182861,25,2019-06-24 18:13:42.932551,,,
17,GPU,4048,,5.297926425933838,25,2019-06-24 18:14:01.368592,,,
18,GPU,4048,,5.253173351287842,25,2019-06-24 18:14:19.550578,,,
19,GPU,4048,,5.5387372970581055,25,2019-06-24 18:14:37.876622,,,
20,GPU,4048,,5.538476467132568,25,2019-06-24 18:14:56.059669,,,
21,GPU,4048,,5.538183212280273,25,2019-06-24 18:15:14.220498,,,
22,GPU,4048,,5.537862300872803,25,2019-06-24 18:15:32.237359,,,
23,GPU,4048,,5.537519454956055,25,2019-06-24 18:15:50.476839,,,
24,GPU,4048,,5.537155628204346,25,2019-06-24 18:16:08.767078,,,
25,GPU,4048,,5.536773681640625,25,2019-06-24 18:16:27.079915,,,
26,GPU,4048,,5.536377429962158,25,2019-06-24 18:16:45.083987,,,
27,GPU,4048,,5.5359673500061035,25,2019-06-24 18:17:03.372537,,,
28,GPU,4048,,5.535546779632568,25,2019-06-24 18:17:21.687740,,,
29,GPU,4048,,5.535115718841553,25,2019-06-24 18:17:40.035949,,,
30,GPU,4048,,5.534675598144531,25,2019-06-24 18:17:58.105894,,,
31,GPU,4048,,5.534228324890137,25,2019-06-24 18:18:16.400416,,,
32,GPU,4048,,5.533774375915527,25,2019-06-24 18:18:34.709999,,,
33,GPU,4048,,5.533315181732178,25,2019-06-24 18:18:53.064376,,,
34,GPU,4048,,5.532850742340088,25,2019-06-24 18:19:11.370175,,,
35,GPU,4048,,5.532381057739258,25,2019-06-24 18:19:29.477847,,,
36,GPU,4048,,5.5319085121154785,25,2019-06-24 18:19:47.795470,,,
37,GPU,4048,,5.531433582305908,25,2019-06-24 18:20:06.085050,,,
38,GPU,4048,,5.530956268310547,25,2019-06-24 18:20:24.347153,,,
39,GPU,4048,,5.53047513961792,25,2019-06-24 18:20:42.553029,,,
40,GPU,4048,,5.529993057250977,25,2019-06-24 18:21:00.875669,,,
41,GPU,4048,,5.529510021209717,25,2019-06-24 18:21:19.166126,,,
42,GPU,4048,,5.529025077819824,25,2019-06-24 18:21:37.377156,,,
43,GPU,4048,,5.528540134429932,25,2019-06-24 18:21:55.589577,,,
44,GPU,4048,,5.52805233001709,25,2019-06-24 18:22:13.772314,,,
45,GPU,4048,,5.527566432952881,25,2019-06-24 18:22:31.890464,,,
46,GPU,4048,,5.527078628540039,25,2019-06-24 18:22:49.949748,,,
47,GPU,4048,,5.526590824127197,25,2019-06-24 18:23:08.269439,,,
48,GPU,4048,,5.526103973388672,25,2019-06-24 18:23:26.376231,,,
49,GPU,4048,,5.52561616897583,25,2019-06-24 18:23:44.655812,,,
50,GPU,4048,,5.5251288414001465,25,2019-06-24 18:24:02.698763,,,
51,GPU,4048,,5.524642467498779,25,2019-06-24 18:24:21.010235,,,
52,GPU,4048,,5.524155139923096,25,2019-06-24 18:24:39.032702,,,
53,GPU,4048,,5.523669242858887,25,2019-06-24 18:24:57.326607,,,
54,GPU,4048,,5.523183822631836,25,2019-06-24 18:25:15.325195,,,
55,GPU,4048,,5.522698879241943,25,2019-06-24 18:25:33.608632,,,
56,GPU,4048,,5.522214889526367,25,2019-06-24 18:25:51.700188,,,
57,GPU,4048,,5.521731376647949,25,2019-06-24 18:26:09.747187,,,
58,GPU,4048,,5.5212483406066895,25,2019-06-24 18:26:28.054473,,,
59,GPU,4048,,5.520766258239746,25,2019-06-24 18:26:46.250690,,,
60,GPU,4048,,5.5202860832214355,25,2019-06-24 18:27:04.529702,,,
61,GPU,4048,,5.519804954528809,25,2019-06-24 18:27:22.792691,,,
62,GPU,4048,,5.519326210021973,25,2019-06-24 18:27:40.840797,,,
63,GPU,4048,,5.518847465515137,25,2019-06-24 18:27:59.108081,,,
64,GPU,4048,,5.518370628356934,25,2019-06-24 18:28:17.380012,,,
65,GPU,4048,,5.5178937911987305,25,2019-06-24 18:28:35.458951,,,
66,GPU,4048,,5.51741886138916,25,2019-06-24 18:28:53.761506,,,
67,GPU,4048,,5.516944408416748,25,2019-06-24 18:29:12.080134,,,
68,GPU,4048,,5.516469955444336,25,2019-06-24 18:29:30.289382,,,
69,GPU,4048,,5.515997886657715,25,2019-06-24 18:29:48.598697,,,
70,GPU,4048,,5.515526294708252,25,2019-06-24 18:30:06.872692,,,
71,GPU,4048,,5.515055179595947,25,2019-06-24 18:30:25.145541,,,
72,GPU,4048,,5.514586448669434,25,2019-06-24 18:30:43.175894,,,
73,GPU,4048,,5.51411771774292,25,2019-06-24 18:31:01.506618,,,
74,GPU,4048,,5.513649940490723,25,2019-06-24 18:31:19.834979,,,
75,GPU,4048,,5.513183116912842,25,2019-06-24 18:31:37.843042,,,
76,GPU,4048,,5.5127177238464355,25,2019-06-24 18:31:55.987711,,,
77,GPU,4048,,5.512253761291504,25,2019-06-24 18:32:14.251355,,,
78,GPU,4048,,5.511789798736572,25,2019-06-24 18:32:32.375179,,,
79,GPU,4048,,5.511327266693115,25,2019-06-24 18:32:50.423907,,,
80,GPU,4048,,5.510866165161133,25,2019-06-24 18:33:08.485360,,,
81,GPU,4048,,5.510405540466309,25,2019-06-24 18:33:26.524292,,,
82,GPU,4048,,5.509946346282959,25,2019-06-24 18:33:44.531349,,,
83,GPU,4048,,5.509487628936768,25,2019-06-24 18:34:02.543513,,,
84,GPU,4048,,5.509029865264893,25,2019-06-24 18:34:20.467180,,,
85,GPU,4048,,5.508574962615967,25,2019-06-24 18:34:38.509760,,,
86,GPU,4048,,5.508118629455566,25,2019-06-24 18:34:56.551635,,,
87,GPU,4048,,5.507664203643799,25,2019-06-24 18:35:14.832144,,,
88,GPU,4048,,5.507210731506348,25,2019-06-24 18:35:33.181940,,,
89,GPU,4048,,5.506758689880371,25,2019-06-24 18:35:51.495686,,,
90,GPU,4048,,5.506307601928711,25,2019-06-24 18:36:09.743002,,,
91,GPU,4048,,5.505856037139893,25,2019-06-24 18:36:27.886571,,,
92,GPU,4048,,5.505407333374023,25,2019-06-24 18:36:45.993121,,,
93,GPU,4048,,5.504959583282471,25,2019-06-24 18:37:04.214136,,,
94,GPU,4048,,5.50451135635376,25,2019-06-24 18:37:22.229800,,,
95,GPU,4048,,5.504065036773682,25,2019-06-24 18:37:40.559876,,,
96,GPU,4048,,5.503619194030762,25,2019-06-24 18:37:58.745620,,,
97,GPU,4048,,5.503174781799316,25,2019-06-24 18:38:16.989365,,,
98,GPU,4048,,5.502730846405029,25,2019-06-24 18:38:35.283587,,,
99,GPU,4048,,5.502288341522217,25,2019-06-24 18:38:53.553216,,,
0,GPU,128,,5.545317649841309,30,2019-06-24 18:39:03.294828,,,
1,GPU,128,,5.544642925262451,30,2019-06-24 18:39:11.482429,,,
2,GPU,128,,5.543952465057373,30,2019-06-24 18:39:19.350263,,,
3,GPU,128,,5.54323148727417,30,2019-06-24 18:39:27.439313,,,
4,GPU,128,,5.5424699783325195,30,2019-06-24 18:39:35.602031,,,
5,GPU,128,,5.541660308837891,30,2019-06-24 18:39:43.558165,,,
6,GPU,128,,5.540793418884277,30,2019-06-24 18:39:51.356518,,,
7,GPU,128,,5.539856433868408,30,2019-06-24 18:39:59.422618,,,
8,GPU,128,,5.5388360023498535,30,2019-06-24 18:40:07.734061,,,
9,GPU,128,,5.537713527679443,30,2019-06-24 18:40:15.742823,,,
10,GPU,128,,5.536466598510742,30,2019-06-24 18:40:23.826978,,,
11,GPU,128,,5.535063743591309,30,2019-06-24 18:40:31.720584,,,
12,GPU,128,,5.533463954925537,30,2019-06-24 18:40:39.995395,,,
13,GPU,128,,5.531612396240234,30,2019-06-24 18:40:48.024891,,,
14,GPU,128,,5.52943229675293,30,2019-06-24 18:40:56.139534,,,
15,GPU,128,,5.526810646057129,30,2019-06-24 18:41:04.349085,,,
16,GPU,128,,5.5235795974731445,30,2019-06-24 18:41:12.548033,,,
17,GPU,128,,5.519475936889648,30,2019-06-24 18:41:20.821983,,,
18,GPU,128,,5.514054298400879,30,2019-06-24 18:41:28.904088,,,
19,GPU,128,,5.506494998931885,30,2019-06-24 18:41:37.152773,,,
20,GPU,128,,5.495070934295654,30,2019-06-24 18:41:45.486778,,,
21,GPU,128,,5.475262641906738,30,2019-06-24 18:41:53.699873,,,
22,GPU,128,,5.429881572723389,30,2019-06-24 18:42:01.668241,,,
23,GPU,128,,5.360865592956543,30,2019-06-24 18:42:09.957513,,,
24,GPU,128,,5.336302280426025,30,2019-06-24 18:42:18.051423,,,
25,GPU,128,,5.321305751800537,30,2019-06-24 18:42:26.101648,,,
26,GPU,128,,5.306412696838379,30,2019-06-24 18:42:34.130913,,,
27,GPU,128,,5.291565418243408,30,2019-06-24 18:42:42.003126,,,
28,GPU,128,,5.277677059173584,30,2019-06-24 18:42:49.921113,,,
29,GPU,128,,5.265534400939941,30,2019-06-24 18:42:58.205833,,,
30,GPU,128,,5.255616188049316,30,2019-06-24 18:43:06.165241,,,
31,GPU,128,,5.248056411743164,30,2019-06-24 18:43:14.358649,,,
32,GPU,128,,5.242659091949463,30,2019-06-24 18:43:22.227395,,,
33,GPU,128,,5.23895788192749,30,2019-06-24 18:43:30.393645,,,
34,GPU,128,,5.236312389373779,30,2019-06-24 18:43:38.555731,,,
35,GPU,128,,5.234072208404541,30,2019-06-24 18:43:46.695890,,,
36,GPU,128,,5.231754302978516,30,2019-06-24 18:43:54.798880,,,
37,GPU,128,,5.2291741371154785,30,2019-06-24 18:44:03.021846,,,
38,GPU,128,,5.226444721221924,30,2019-06-24 18:44:10.810643,,,
39,GPU,128,,5.2238616943359375,30,2019-06-24 18:44:18.909767,,,
40,GPU,128,,5.221723556518555,30,2019-06-24 18:44:26.950693,,,
41,GPU,128,,5.220205307006836,30,2019-06-24 18:44:34.998441,,,
42,GPU,128,,5.219304084777832,30,2019-06-24 18:44:42.945857,,,
43,GPU,128,,5.218862533569336,30,2019-06-24 18:44:51.061155,,,
44,GPU,128,,5.218641757965088,30,2019-06-24 18:44:59.326127,,,
45,GPU,128,,5.21840238571167,30,2019-06-24 18:45:07.534816,,,
46,GPU,128,,5.2179741859436035,30,2019-06-24 18:45:15.505774,,,
47,GPU,128,,5.217275619506836,30,2019-06-24 18:45:23.626333,,,
48,GPU,128,,5.216317653656006,30,2019-06-24 18:45:31.710808,,,
49,GPU,128,,5.215171813964844,30,2019-06-24 18:45:39.776916,,,
50,GPU,128,,5.213944911956787,30,2019-06-24 18:45:47.797584,,,
51,GPU,128,,5.2127532958984375,30,2019-06-24 18:45:55.454447,,,
52,GPU,128,,5.2116923332214355,30,2019-06-24 18:46:03.641424,,,
53,GPU,128,,5.210831642150879,30,2019-06-24 18:46:11.841969,,,
54,GPU,128,,5.210202217102051,30,2019-06-24 18:46:19.903719,,,
